OBJECTID,ADDRESS,ADDR_NUM,STREETNAME,REL_LOC,SITE_NAME,BUILDING,TOWN,TOWN_ID,ZIPCODE,STATUS
323084284,63 PROSPECT STREET,63,PROSPECT STREET,,,,WALTHAM,308,02453,ACTIVE
323084289,75 PROSPECT STREET,75,PROSPECT STREET,,,,WALTHAM,308,02453,INACTIVE
323084291,80-84 PROSPECT STREET,80-84,PROSPECT STREET,,,,WALTHAM,308,02453,ACTIVE
323084298,94 PROSPECT STREET,94,PROSPECT STREET,,,,WALTHAM,308,02453,ACTIVE
323084299,96 PROSPECT STREET,96,PROSPECT STREET,,,,WALTHAM,308,02453,ACTIVE
323084302,101 PROSPECT STREET,101,PROSPECT STREET,,,,WALTHAM,308,02453,ACTIVE
323084305,108 PROSPECT STREET,108,PROSPECT STREET,,,,WALTHAM,308,02453,LINKED
323084310,112 PROSPECT STREET,112,PROSPECT STREET,,,,WALTHAM,308,02453,ACTIVE
323084320,125 PROSPECT STREET,125,PROSPECT STREET,,,,WALTHAM,308,02453,ACTIVE
323084321,126 PROSPECT STREET,126,PROSPECT STREET,,,,WALTHAM,308,02453,LINKED
323084322,128 PROSPECT STREET,128,PROSPECT STREET,,,,WALTHAM,308,02453,LINKED
323084328,137 PROSPECT STREET,137,PROSPECT STREET,,,,WALTHAM,308,02453,ACTIVE
323085263,100 ROSE HILL WAY,100,ROSE HILL WAY,,,,WALTHAM,308,02453,ACTIVE
323085268,116 ROSE HILL WAY,116,ROSE HILL WAY,,,,WALTHAM,308,02453,ACTIVE
323085275,154 ROSE HILL WAY,154,ROSE HILL WAY,,,,WALTHAM,308,02453,ACTIVE
323085280,172 ROSE HILL WAY,172,ROSE HILL WAY,,,,WALTHAM,308,02453,ACTIVE
323071063,38 BARBARA ROAD,38,BARBARA ROAD,,,,WALTHAM,308,02453,ACTIVE
323071098,105 BARBARA ROAD,105,BARBARA ROAD,,,,WALTHAM,308,02453,ACTIVE
323071106,156 BARBARA ROAD,156,BARBARA ROAD,,,,WALTHAM,308,02453,ACTIVE
323071111,171 BARBARA ROAD,171,BARBARA ROAD,,,,WALTHAM,308,02453,ACTIVE
323071120,199 BARBARA ROAD,199,BARBARA ROAD,,,,WALTHAM,308,02453,ACTIVE
323071982,248 BISHOPS FOREST DRIVE,248,BISHOPS FOREST DRIVE,,BISHOPS FOREST,,WALTHAM,308,02452,LINKED
323071997,263 BISHOPS FOREST DRIVE,263,BISHOPS FOREST DRIVE,,BISHOPS FOREST,,WALTHAM,308,02452,LINKED
323072910,45 CALVARY STREET,45,CALVARY STREET,,,,WALTHAM,308,02453,ACTIVE
323072915,50-56 CALVARY STREET,50-56,CALVARY STREET,,,,WALTHAM,308,02453,ACTIVE
323072919,56 CALVARY STREET,56,CALVARY STREET,,,,WALTHAM,308,02453,ACTIVE
323072930,68 CALVARY STREET,68,CALVARY STREET,,,,WALTHAM,308,02453,ACTIVE
323072933,83 CALVARY STREET,83,CALVARY STREET,,,,WALTHAM,308,02453,ACTIVE
323072935,93-95 CALVARY STREET,93-95,CALVARY STREET,,,,WALTHAM,308,02453,INACTIVE
323072936,93 CALVARY STREET,93,CALVARY STREET,,,,WALTHAM,308,02453,LINKED
323072944,106 CALVARY STREET,106,CALVARY STREET,,,,WALTHAM,308,02453,ACTIVE
323072950,116 CALVARY STREET,116,CALVARY STREET,,,,WALTHAM,308,02453,ACTIVE
323072960,154 CALVARY STREET,154,CALVARY STREET,,,,WALTHAM,308,02453,ACTIVE
323073846,23-25 CHESTER AVENUE,23-25,CHESTER AVENUE,,,,WALTHAM,308,02453,ACTIVE
323073854,31-33 CHESTER AVENUE,31-33,CHESTER AVENUE,,,,WALTHAM,308,02453,ACTIVE
323073860,35-37 CHESTER AVENUE,35-37,CHESTER AVENUE,,,,WALTHAM,308,02453,ACTIVE
323073882,1 CHESTER LANE,1,CHESTER LANE,,,,WALTHAM,308,02452,LINKED
323073883,2 CHESTER LANE,2,CHESTER LANE,,,,WALTHAM,308,02452,LINKED
323073887,6 CHESTER LANE,6,CHESTER LANE,,,,WALTHAM,308,02452,LINKED
323073889,8 CHESTER LANE,8,CHESTER LANE,,,,WALTHAM,308,02452,LINKED
323073892,11 CHESTER LANE,11,CHESTER LANE,,,,WALTHAM,308,02452,LINKED
323077879,129 HAMMOND STREET,129,HAMMOND STREET,,,,WALTHAM,308,02451,ACTIVE
323077888,146-148 HAMMOND STREET,146-148,HAMMOND STREET,,,,WALTHAM,308,02451,ACTIVE
323077892,168 HAMMOND STREET,168,HAMMOND STREET,,,,WALTHAM,308,02451,ACTIVE
323077894,173 HAMMOND STREET,173,HAMMOND STREET,,,,WALTHAM,308,02451,ACTIVE
323077897,180 HAMMOND STREET,180,HAMMOND STREET,,,,WALTHAM,308,02451,ACTIVE
323077900,187 HAMMOND STREET,187,HAMMOND STREET,,,,WALTHAM,308,02451,ACTIVE
323077918,7 HANSEN ROAD,7,HANSEN ROAD,,,,WALTHAM,308,02451,LINKED
323077922,44 HANSEN ROAD,44,HANSEN ROAD,,,WALTER E. MCGUIRE COMMUNITY BUILDING,WALTHAM,308,02451,LINKED
323077926,8-10 HARDING AVENUE,8-10,HARDING AVENUE,,,,WALTHAM,308,02453,ACTIVE
323078888,28 INDIAN ROAD,28,INDIAN ROAD,,,,WALTHAM,308,02451,ACTIVE
323078905,67 INDIAN ROAD,67,INDIAN ROAD,,,,WALTHAM,308,02451,ACTIVE
323078908,72 INDIAN ROAD,72,INDIAN ROAD,,,,WALTHAM,308,02451,ACTIVE
323078915,89 INDIAN ROAD,89,INDIAN ROAD,,,,WALTHAM,308,02451,ACTIVE
323078934,20 IRVING STREET,20,IRVING STREET,,,,WALTHAM,308,02451,ACTIVE
323079871,265 LEXINGTON STREET,265,LEXINGTON STREET,,,,WALTHAM,308,02452,ACTIVE
323079883,336A LEXINGTON STREET,336A,LEXINGTON STREET,,,,WALTHAM,308,02452,ACTIVE
323079894,399 LEXINGTON STREET,399,LEXINGTON STREET,,CHAPEL HILL CHAUNCY SCHOOL,,WALTHAM,308,02452,LINKED
323079896,401 LEXINGTON STREET,401,LEXINGTON STREET,,,,WALTHAM,308,02452,ACTIVE
323079903,428 LEXINGTON STREET,428,LEXINGTON STREET,,,,WALTHAM,308,02452,ACTIVE
323079906,439 LEXINGTON STREET,439,LEXINGTON STREET,,,,WALTHAM,308,02452,ACTIVE
323080857,461 MAIN STREET,461,MAIN STREET,,,,WALTHAM,308,02452,ACTIVE
323080860,463-473 MAIN STREET,463-473,MAIN STREET,,,,WALTHAM,308,02452,ACTIVE
323080881,500 MAIN STREET,500,MAIN STREET,,,,WALTHAM,308,02452,ACTIVE
323080882,501 MAIN STREET,501,MAIN STREET,,,,WALTHAM,308,02452,LINKED
323085301,29 ROSEMONT AVENUE,29,ROSEMONT AVENUE,,,,WALTHAM,308,02451,INACTIVE
323086240,243 SOUTH STREET,243,SOUTH STREET,,,,WALTHAM,308,02453,ACTIVE
323086243,250 SOUTH STREET,250,SOUTH STREET,,,WILLIAM F. STANLEY ELEMENTARY SCHOOL,WALTHAM,308,02453,ACTIVE
323086253,292 SOUTH STREET,292,SOUTH STREET,,,,WALTHAM,308,02453,LINKED
323086259,415 SOUTH STREET,415,SOUTH STREET,,BRANDEIS UNIVERSITY,CARL AND RUTH SHAPIRO ADMISSIONS CENTER,WALTHAM,308,02453,MODIFIED
323086264,415 SOUTH STREET,415,SOUTH STREET,,BRANDEIS UNIVERSITY,IRVING PRESIDENTIAL ENCLAVE,WALTHAM,308,02453,MODIFIED
323086266,415 SOUTH STREET,415,SOUTH STREET,,BRANDEIS UNIVERSITY,GORDON RESIDENCE HALL,WALTHAM,308,02453,MODIFIED
323086271,415 SOUTH STREET,415,SOUTH STREET,,BRANDEIS UNIVERSITY,HELLER-BROWN BUILDING,WALTHAM,308,02453,MODIFIED
323086275,415 SOUTH STREET,415,SOUTH STREET,,BRANDEIS UNIVERSITY,HARLAN CHAPEL,WALTHAM,308,02453,MODIFIED
323086277,415 SOUTH STREET,415,SOUTH STREET,,BRANDEIS UNIVERSITY,ZIV RESIDENCE HALL D,WALTHAM,308,02453,MODIFIED
323086283,415 SOUTH STREET,415,SOUTH STREET,,BRANDEIS UNIVERSITY,RENFIELD RESIDENCE HALL,WALTHAM,308,02453,MODIFIED
323086983,4506 STEARNS HILL ROAD,4506,STEARNS HILL ROAD,,WINDSOR VILLAGE,,WALTHAM,308,02451,ACTIVE
323086999,4610 STEARNS HILL ROAD,4610,STEARNS HILL ROAD,,WINDSOR VILLAGE,,WALTHAM,308,02451,ACTIVE
323087001,4612 STEARNS HILL ROAD,4612,STEARNS HILL ROAD,,WINDSOR VILLAGE,,WALTHAM,308,02451,ACTIVE
323087003,4614 STEARNS HILL ROAD,4614,STEARNS HILL ROAD,,WINDSOR VILLAGE,,WALTHAM,308,02451,ACTIVE
323087016,4712 STEARNS HILL ROAD,4712,STEARNS HILL ROAD,,WINDSOR VILLAGE,,WALTHAM,308,02451,ACTIVE
323087018,4802 STEARNS HILL ROAD,4802,STEARNS HILL ROAD,,WINDSOR VILLAGE,,WALTHAM,308,02451,ACTIVE
323087022,4806 STEARNS HILL ROAD,4806,STEARNS HILL ROAD,,WINDSOR VILLAGE,,WALTHAM,308,02451,ACTIVE
323087909,116 TRAPELO ROAD,116,TRAPELO ROAD,,,,WALTHAM,308,02452,ACTIVE
323087910,118 TRAPELO ROAD,118,TRAPELO ROAD,,,,WALTHAM,308,02452,ACTIVE
323087951,200 TRAPELO ROAD,200,TRAPELO ROAD,,THE FERNALD CENTER,COTTAGE #18,WALTHAM,308,02452,MODIFIED
323088884,164 WARREN STREET,164,WARREN STREET,,,,WALTHAM,308,02453,ACTIVE
323088885,168 WARREN STREET,168,WARREN STREET,,,,WALTHAM,308,02453,ACTIVE
323088886,173 WARREN STREET,173,WARREN STREET,,,,WALTHAM,308,02453,ACTIVE
323088890,186 WARREN STREET,186,WARREN STREET,,,,WALTHAM,308,02453,ACTIVE
323088894,200 WARREN STREET,200,WARREN STREET,,,,WALTHAM,308,02453,ACTIVE
323088896,208 WARREN STREET,208,WARREN STREET,,,,WALTHAM,308,02453,ACTIVE
323088908,266 WARREN STREET,266,WARREN STREET,,,,WALTHAM,308,02453,ACTIVE
323088910,270 WARREN STREET,270,WARREN STREET,,,,WALTHAM,308,02453,ACTIVE
323088913,278 WARREN STREET,278,WARREN STREET,,,,WALTHAM,308,02453,ACTIVE
323088918,294 WARREN STREET,294,WARREN STREET,,,,WALTHAM,308,02453,ACTIVE
323088926,311 WARREN STREET,311,WARREN STREET,,,,WALTHAM,308,02453,ACTIVE
323088928,314 WARREN STREET,314,WARREN STREET,,,,WALTHAM,308,02453,ACTIVE
323088940,333-339 WARREN STREET,333-339,WARREN STREET,,,,WALTHAM,308,02453,ACTIVE
323089873,13-15 WINTHROP STREET,13-15,WINTHROP STREET,,,,WALTHAM,308,02453,ACTIVE
323089884,20 WINTHROP STREET,20,WINTHROP STREET,,,,WALTHAM,308,02453,ACTIVE
323089886,21-23 WINTHROP STREET,21-23,WINTHROP STREET,,,,WALTHAM,308,02453,ACTIVE
323089896,37 WINTHROP STREET,37,WINTHROP STREET,,,,WALTHAM,308,02453,LINKED
323089898,39 WINTHROP STREET,39,WINTHROP STREET,,,,WALTHAM,308,02453,ACTIVE
323089906,56 WINTHROP STREET,56,WINTHROP STREET,,,,WALTHAM,308,02453,ACTIVE
323089909,68 WINTHROP STREET,68,WINTHROP STREET,,,,WALTHAM,308,02453,ACTIVE
323089919,27 WOBURN STREET,27,WOBURN STREET,,,,WALTHAM,308,02452,ACTIVE
323075274,305 DALE STREET,305,DALE STREET,,,,WALTHAM,308,02451,ACTIVE
323075279,17-19 DANIELS COURT,17-19,DANIELS COURT,,,,WALTHAM,308,02453,ACTIVE
323075285,3 DARTMOUTH STREET,3,DARTMOUTH STREET,,,,WALTHAM,308,02453,LINKED
323075286,4 DARTMOUTH STREET,4,DARTMOUTH STREET,,,,WALTHAM,308,02453,ACTIVE
323075287,6 DARTMOUTH STREET,6,DARTMOUTH STREET,,,,WALTHAM,308,02453,ACTIVE
323075292,9 DARTMOUTH STREET,9,DARTMOUTH STREET,,,,WALTHAM,308,02453,ACTIVE
323075297,15 DARTMOUTH STREET,15,DARTMOUTH STREET,,,,WALTHAM,308,02453,ACTIVE
323075301,20 DARTMOUTH STREET,20,DARTMOUTH STREET,,,,WALTHAM,308,02453,ACTIVE
323076301,181-185 FELTON STREET,181-185,FELTON STREET,,,,WALTHAM,308,02453,ACTIVE
323076302,182 FELTON STREET,182,FELTON STREET,,,,WALTHAM,308,02453,ACTIVE
323076317,3 FERN STREET,3,FERN STREET,,,,WALTHAM,308,02453,ACTIVE
323076324,14 FERN STREET,14,FERN STREET,,,,WALTHAM,308,02453,ACTIVE
323076330,18-20 FERN STREET,18-20,FERN STREET,,,,WALTHAM,308,02453,ACTIVE
323077315,58 GRANT STREET,58,GRANT STREET,,,,WALTHAM,308,02451,ACTIVE
323077317,61 GRANT STREET,61,GRANT STREET,,,,WALTHAM,308,02451,ACTIVE
323077328,82-84 GRANT STREET,82-84,GRANT STREET,,,,WALTHAM,308,02451,ACTIVE
323077333,85 GRANT STREET,85,GRANT STREET,,,,WALTHAM,308,02451,ACTIVE
323077336,89 GRANT STREET,89,GRANT STREET,,,,WALTHAM,308,02451,ACTIVE
323080891,510-512 MAIN STREET,510-512,MAIN STREET,,,,WALTHAM,308,02452,ACTIVE
323080893,517 MAIN STREET,517,MAIN STREET,,,,WALTHAM,308,02452,ACTIVE
323081837,2 MILNER STREET,2,MILNER STREET,,,,WALTHAM,308,02451,ACTIVE
323081856,45 MILNER STREET,45,MILNER STREET,,,,WALTHAM,308,02451,ACTIVE
323081858,47 MILNER STREET,47,MILNER STREET,,,,WALTHAM,308,02451,ACTIVE
323081860,57 MILNER STREET,57,MILNER STREET,,,,WALTHAM,308,02451,LINKED
323081865,67 MILNER STREET,67,MILNER STREET,,,,WALTHAM,308,02451,ACTIVE
323081866,70 MILNER STREET,70,MILNER STREET,,,,WALTHAM,308,02451,ACTIVE
323081869,75 MILNER STREET,75,MILNER STREET,,,,WALTHAM,308,02451,ACTIVE
323081878,107 MILNER STREET,107,MILNER STREET,,,,WALTHAM,308,02451,LINKED
323081884,11 MILTON STREET,11,MILTON STREET,,,,WALTHAM,308,02453,ACTIVE
323081891,52 MILTON STREET,52,MILTON STREET,,,,WALTHAM,308,02453,ACTIVE
323081896,63 MILTON STREET,63,MILTON STREET,,,,WALTHAM,308,02453,ACTIVE
323081898,70 MILTON STREET,70,MILTON STREET,,,,WALTHAM,308,02453,ACTIVE
323082852,36 NEWTON STREET,36,NEWTON STREET,,,,WALTHAM,308,02453,LINKED
323082876,150 NEWTON STREET,150,NEWTON STREET,,,,WALTHAM,308,02453,UNASSIGNED
323083856,10 PLYMPTON AVENUE,10,PLYMPTON AVENUE,,,,WALTHAM,308,02451,ACTIVE
323083859,16 PLYMPTON AVENUE,16,PLYMPTON AVENUE,,,,WALTHAM,308,02451,ACTIVE
323083873,15 PLYMPTON STREET,15,PLYMPTON STREET,,,,WALTHAM,308,02451,ACTIVE
323083876,17 PLYMPTON STREET,17,PLYMPTON STREET,,,,WALTHAM,308,02451,LINKED
323083877,17 1/2 PLYMPTON STREET,17 1/2,PLYMPTON STREET,,,,WALTHAM,308,02451,LINKED
323083881,21 PLYMPTON STREET,21,PLYMPTON STREET,,,,WALTHAM,308,02451,ACTIVE
323083888,30 PLYMPTON STREET,30,PLYMPTON STREET,,,,WALTHAM,308,02451,ACTIVE
323083890,36 PLYMPTON STREET,36,PLYMPTON STREET,,,,WALTHAM,308,02451,ACTIVE
323083898,63-65 PLYMPTON STREET,63-65,PLYMPTON STREET,,,,WALTHAM,308,02451,ACTIVE
323083901,69 PLYMPTON STREET,69,PLYMPTON STREET,,,,WALTHAM,308,02451,ACTIVE
323084830,292 RIVER STREET,292,RIVER STREET,,,,WALTHAM,308,02453,ACTIVE
323084831,293-295 RIVER STREET,293-295,RIVER STREET,,,,WALTHAM,308,02453,ACTIVE
323084841,299 RIVER STREET,299,RIVER STREET,,,,WALTHAM,308,02453,ACTIVE
323084848,309 RIVER STREET,309,RIVER STREET,,,,WALTHAM,308,02453,LINKED
323084855,333 RIVER STREET,333,RIVER STREET,,,,WALTHAM,308,02453,ACTIVE
323084865,367 RIVER STREET,367,RIVER STREET,,,,WALTHAM,308,02453,ACTIVE
323084875,380 RIVER STREET,380,RIVER STREET,,,,WALTHAM,308,02453,ACTIVE
323084876,380-384 RIVER STREET,380-384,RIVER STREET,,,,WALTHAM,308,02453,ACTIVE
323085801,70 SEMINOLE AVENUE,70,SEMINOLE AVENUE,,,,WALTHAM,308,02451,ACTIVE
323085807,98 SEMINOLE AVENUE,98,SEMINOLE AVENUE,,,,WALTHAM,308,02451,ACTIVE
323085808,99 SEMINOLE AVENUE,99,SEMINOLE AVENUE,,,,WALTHAM,308,02451,ACTIVE
323085815,112 SEMINOLE AVENUE,112,SEMINOLE AVENUE,,,,WALTHAM,308,02451,ACTIVE
323085818,119 SEMINOLE AVENUE,119,SEMINOLE AVENUE,,,,WALTHAM,308,02451,ACTIVE
323085829,143 SEMINOLE AVENUE,143,SEMINOLE AVENUE,,,,WALTHAM,308,02451,ACTIVE
323085840,160 SEMINOLE AVENUE,160,SEMINOLE AVENUE,,,,WALTHAM,308,02451,ACTIVE
323085846,173 SEMINOLE AVENUE,173,SEMINOLE AVENUE,,,,WALTHAM,308,02451,ACTIVE
323085851,237 SEMINOLE AVENUE,237,SEMINOLE AVENUE,,,,WALTHAM,308,02451,ACTIVE
323086668,1905 STEARNS HILL ROAD,1905,STEARNS HILL ROAD,,WINDSOR VILLAGE,,WALTHAM,308,02451,ACTIVE
323086690,2105 STEARNS HILL ROAD,2105,STEARNS HILL ROAD,,WINDSOR VILLAGE,,WALTHAM,308,02451,ACTIVE
323086691,2106 STEARNS HILL ROAD,2106,STEARNS HILL ROAD,,WINDSOR VILLAGE,,WALTHAM,308,02451,ACTIVE
323086696,2111 STEARNS HILL ROAD,2111,STEARNS HILL ROAD,,WINDSOR VILLAGE,,WALTHAM,308,02451,ACTIVE
323087469,8-10 TAVERN ROAD,8-10,TAVERN ROAD,,,,WALTHAM,308,02453,ACTIVE
323087478,5 TAYLOR STREET,5,TAYLOR STREET,,,,WALTHAM,308,02453,LINKED
323087479,7B TAYLOR STREET,7B,TAYLOR STREET,,,,WALTHAM,308,02453,LINKED
323087488,16 TAYLOR STREET,16,TAYLOR STREET,,,,WALTHAM,308,02453,ACTIVE
323087489,17 TAYLOR STREET,17,TAYLOR STREET,,,,WALTHAM,308,02453,LINKED
323087492,20 TAYLOR STREET,20,TAYLOR STREET,,,,WALTHAM,308,02453,ACTIVE
323087498,24 TAYLOR STREET,24,TAYLOR STREET,,,,WALTHAM,308,02453,LINKED
323087511,37 TAYLOR STREET,37,TAYLOR STREET,,,,WALTHAM,308,02453,LINKED
323087519,57 TAYLOR STREET,57,TAYLOR STREET,,,,WALTHAM,308,02453,ACTIVE
323088454,65R VALLEY VIEW ROAD,65R,VALLEY VIEW ROAD,,,,WALTHAM,308,02452,ACTIVE
323088462,23 VAN VECHTEN STREET,23,VAN VECHTEN STREET,,,,WALTHAM,308,02452,ACTIVE
323088470,39 VARNUM PARK,39,VARNUM PARK,,,,WALTHAM,308,02451,UNASSIGNED
323088472,8 VERNON STREET,8,VERNON STREET,,,,WALTHAM,308,02453,LINKED
323088473,15 VERNON STREET,15,VERNON STREET,,,,WALTHAM,308,02453,ACTIVE
323088475,17 VERNON STREET,17,VERNON STREET,,,,WALTHAM,308,02453,ACTIVE
323088477,18 VERNON STREET,18,VERNON STREET,,,,WALTHAM,308,02453,ACTIVE
323088484,24 VERNON STREET,24,VERNON STREET,,,,WALTHAM,308,02453,ACTIVE
323077349,40 GRAYMORE ROAD,40,GRAYMORE ROAD,,,,WALTHAM,308,02451,ACTIVE
323078366,16 HIBISCUS AVENUE,16,HIBISCUS AVENUE,,,,WALTHAM,308,02451,ACTIVE
323078368,20 HIBISCUS AVENUE,20,HIBISCUS AVENUE,,,,WALTHAM,308,02451,ACTIVE
323078371,43 HIBISCUS AVENUE,43,HIBISCUS AVENUE,,,,WALTHAM,308,02451,ACTIVE
323078374,51 HIBISCUS AVENUE,51,HIBISCUS AVENUE,,,,WALTHAM,308,02451,ACTIVE
323078408,21 HICKORY DRIVE,21,HICKORY DRIVE,,,,WALTHAM,308,02451,ACTIVE
323078417,16 HIGH ROCK CIRCLE,16,HIGH ROCK CIRCLE,,,,WALTHAM,308,02451,ACTIVE
323078418,21 HIGH ROCK CIRCLE,21,HIGH ROCK CIRCLE,,,,WALTHAM,308,02451,ACTIVE
323078419,22 HIGH ROCK CIRCLE,22,HIGH ROCK CIRCLE,,,,WALTHAM,308,02451,ACTIVE
323079374,132 LAKE STREET,132,LAKE STREET,,,,WALTHAM,308,02451,ACTIVE
323079391,165 LAKE STREET,165,LAKE STREET,,,,WALTHAM,308,02451,LINKED
323079398,180 LAKE STREET,180,LAKE STREET,,,,WALTHAM,308,02451,ACTIVE
323079401,190 LAKE STREET,190,LAKE STREET,,,,WALTHAM,308,02451,ACTIVE
323079407,218 LAKE STREET,218,LAKE STREET,,,,WALTHAM,308,02451,ACTIVE
323079409,223 LAKE STREET,223,LAKE STREET,,,,WALTHAM,308,02451,LINKED
323079412,227 LAKE STREET,227,LAKE STREET,,,,WALTHAM,308,02451,LINKED
323079439,301 LAKE STREET,301,LAKE STREET,,,,WALTHAM,308,02451,ACTIVE
323080325,197 LINDEN STREET,197,LINDEN STREET,,,,WALTHAM,308,02452,ACTIVE
323080331,238 LINDEN STREET,238,LINDEN STREET,,,,WALTHAM,308,02452,ACTIVE
323080337,252 LINDEN STREET,252,LINDEN STREET,,,,WALTHAM,308,02452,ACTIVE
323080339,258 LINDEN STREET,258,LINDEN STREET,,,,WALTHAM,308,02452,ACTIVE
323080352,10 LINDY LANE,10,LINDY LANE,,,,WALTHAM,308,02451,ACTIVE
323080354,25 LIONEL AVENUE,25,LIONEL AVENUE,,NORTHGATE GARDENS,,WALTHAM,308,02452,ACTIVE
323080355,35 LIONEL AVENUE,35,LIONEL AVENUE,,NORTHGATE GARDENS,,WALTHAM,308,02452,ACTIVE
323080359,44 LIONEL AVENUE,44,LIONEL AVENUE,,NORTHGATE GARDENS,,WALTHAM,308,02452,ACTIVE
323080375,1 LISA LANE,1,LISA LANE,,,,WALTHAM,308,02452,ACTIVE
323080377,6 LISA LANE,6,LISA LANE,,,,WALTHAM,308,02452,ACTIVE
323080381,23 LISA LANE,23,LISA LANE,,,,WALTHAM,308,02452,ACTIVE
323081352,16 MAPLE STREET,16,MAPLE STREET,,,,WALTHAM,308,02453,LINKED
323081355,20 MAPLE STREET,20,MAPLE STREET,,,,WALTHAM,308,02453,LINKED
323081371,39 MAPLE STREET,39,MAPLE STREET,,,,WALTHAM,308,02453,UNASSIGNED
323081375,61 MAPLE STREET,61,MAPLE STREET,,,,WALTHAM,308,02453,ACTIVE
323081380,64 MAPLE STREET,64,MAPLE STREET,,,,WALTHAM,308,02453,ACTIVE
323081385,74 MAPLE STREET,74,MAPLE STREET,,,,WALTHAM,308,02453,LINKED
323081395,88 MAPLE STREET,88,MAPLE STREET,,,,WALTHAM,308,02453,INACTIVE
323081398,92 MAPLE STREET,92,MAPLE STREET,,,,WALTHAM,308,02453,ACTIVE
323081399,95 MAPLE STREET,95,MAPLE STREET,,,,WALTHAM,308,02453,ACTIVE
323081407,17 MARGUERITE AVENUE,17,MARGUERITE AVENUE,,,,WALTHAM,308,02452,ACTIVE
323082353,635 MOODY STREET,635,MOODY STREET,,,,WALTHAM,308,02453,ACTIVE
323082356,642 MOODY STREET,642,MOODY STREET,,,,WALTHAM,308,02453,ACTIVE
323082375,686 MOODY STREET,686,MOODY STREET,,,,WALTHAM,308,02453,ACTIVE
323082376,688 MOODY STREET,688,MOODY STREET,,,,WALTHAM,308,02453,ACTIVE
323082380,699-709 MOODY STREET,699-709,MOODY STREET,,,,WALTHAM,308,02453,LINKED
323082388,712 MOODY STREET,712,MOODY STREET,,,,WALTHAM,308,02453,ACTIVE
323082392,715 MOODY STREET,715,MOODY STREET,,,,WALTHAM,308,02453,ACTIVE
323082394,719-725 MOODY STREET,719-725,MOODY STREET,,,,WALTHAM,308,02453,ACTIVE
323083360,12 OVERLOOK ROAD,12,OVERLOOK ROAD,,,,WALTHAM,308,02451,ACTIVE
323083402,10R PARK PLACE,10R,PARK PLACE,,,,WALTHAM,308,02452,LINKED
323084336,156 PROSPECT STREET,156,PROSPECT STREET,,,,WALTHAM,308,02453,LINKED
323084338,157 PROSPECT STREET,157,PROSPECT STREET,,,,WALTHAM,308,02453,INACTIVE
323084344,164 PROSPECT STREET,164,PROSPECT STREET,,,,WALTHAM,308,02453,ACTIVE
323084347,168 PROSPECT STREET,168,PROSPECT STREET,,,,WALTHAM,308,02453,LINKED
323084352,184-186 PROSPECT STREET,184-186,PROSPECT STREET,,,,WALTHAM,308,02453,INACTIVE
323084356,200 PROSPECT STREET,200,PROSPECT STREET,,,,WALTHAM,308,02453,LINKED
323084359,250-252 PROSPECT STREET,250-252,PROSPECT STREET,,,,WALTHAM,308,02453,ACTIVE
323084365,15 1/2 PROSPECT STREET AVENUE,15 1/2,PROSPECT STREET AVENUE,,,,WALTHAM,308,02453,UNASSIGNED
323084378,32 PROSPECT STREET AVENUE,32,PROSPECT STREET AVENUE,,,,WALTHAM,308,02453,ACTIVE
323084381,34 PROSPECT STREET AVENUE,34,PROSPECT STREET AVENUE,,,,WALTHAM,308,02453,ACTIVE
323085307,39A ROSEMONT AVENUE,39A,ROSEMONT AVENUE,,,,WALTHAM,308,02451,ACTIVE
323085308,40 ROSEMONT AVENUE,40,ROSEMONT AVENUE,,,,WALTHAM,308,02451,ACTIVE
323085309,44 ROSEMONT AVENUE,44,ROSEMONT AVENUE,,,,WALTHAM,308,02451,ACTIVE
323085315,57 ROSEMONT AVENUE,57,ROSEMONT AVENUE,,,,WALTHAM,308,02451,ACTIVE
323088491,32 VERNON STREET,32,VERNON STREET,,,,WALTHAM,308,02453,ACTIVE
323089423,57 WHEELOCK ROAD,57,WHEELOCK ROAD,,,,WALTHAM,308,02453,ACTIVE
323089435,11 WHITCOMB STREET,11,WHITCOMB STREET,,,,WALTHAM,308,02453,ACTIVE
323089450,47 WHITMAN ROAD,47,WHITMAN ROAD,,,,WALTHAM,308,02453,ACTIVE
323089469,100 WHITMAN ROAD,100,WHITMAN ROAD,,,,WALTHAM,308,02453,ACTIVE
323089472,111 WHITMAN ROAD,111,WHITMAN ROAD,,,,WALTHAM,308,02453,ACTIVE
323089476,126 WHITMAN ROAD,126,WHITMAN ROAD,,,,WALTHAM,308,02453,ACTIVE
323089482,148 WHITMAN ROAD,148,WHITMAN ROAD,,,,WALTHAM,308,02453,ACTIVE
323074829,93 CRESCENT STREET,93,CRESCENT STREET,,,,WALTHAM,308,02453,ACTIVE
323074838,105 CRESCENT STREET,105,CRESCENT STREET,,,,WALTHAM,308,02453,ACTIVE
323074853,138 CRESCENT STREET,138,CRESCENT STREET,,,,WALTHAM,308,02453,LINKED
323075845,26 ELM STREET,26,ELM STREET,,,,WALTHAM,308,02453,LINKED
323075847,34 ELM STREET,34,ELM STREET,,,,WALTHAM,308,02453,ACTIVE
323075862,10 ELMHURST TERRACE,10,ELMHURST TERRACE,,,,WALTHAM,308,02453,ACTIVE
323075868,14 ELMWOOD AVENUE,14,ELMWOOD AVENUE,,,,WALTHAM,308,02453,ACTIVE
323075869,17 ELMWOOD AVENUE,17,ELMWOOD AVENUE,,,,WALTHAM,308,02453,ACTIVE
